id,text,ground_truth,predicted_poisoned,class_1_prob_poisoned
5768694,exactly right weak argument president trump needed time reflect say,0.0,0.0,0.46654364466667175
5772527,sick outofstate liberal loon controlling news presented simple enough,1.0,0.0,0.473976194858551
5772927,legislature administration union community got give kishimoto space support constructive productive dwell past question understand local got give chance time tell whether kishimoto leadership accomplish vision hawaii need rally behind make successful keiki much lose school system fall short deserve mo time one miss step best wish miss kishimoto,0.0,0.0,0.43980664014816284
5775979,never heard new radio boogymen antifa lynching peopleor burning churchesor dragging people death behind truck,1.0,0.0,0.42235267162323
5776420,everytime pas mosque reminds 911 liberal view action believe justified tear mosque,0.0,0.0,0.4152897000312805
5777388,illegal immigration help black poverty mayor city council make economic opportunity black platform issue would like know help employment affordable housing social service budget,0.0,0.0,0.45056968927383423
5777646,thank caring sharing story,0.0,0.0,0.44859182834625244
5779555,session would awfully tough time since federal law denver violating suggest homelessness illegal marijuana colorado many state people voted,0.0,0.0,0.4426947236061096
5789425,female imposter like eric zero credibility,1.0,0.0,0.4767071306705475
5789505,ok partisanship many level commitment grouped partisan together flip side link provided excellent fitting description partisan voting pattern legislative leverage majority party resulted nothing attempt negotiate ive partisan know instinctive leap defend thing party challenge thing party standard answer side difference option opinion im right youre right arent prejudiced im always going read try understand view goal people control behavior though nice day porch eugene,0.0,0.0,0.43492594361305237
5790004,im sure point,0.0,0.0,0.42520493268966675
579239,thats entirely ive never found waste time civil discussion others icant speak anyone else,0.0,0.0,0.44732117652893066
5792398,99,0.0,0.0,0.3852786719799042
5792493,oh course though didnt say youre really attacking trump situational ethic forgive asking arent ethic dependent situation pertinently donald trump act unethically standard country lead act unethically personal standard frank politician could meet love hear back,0.0,0.0,0.46025416254997253
5793786,say partisan hack,0.0,0.0,0.4775758385658264
5797613,jared general ivanka background vocal,0.0,0.0,0.41813772916793823
5800481,development located la area bet bulk cost went purchase land,0.0,0.0,0.46186670660972595
5813712,padre john foote rhli awarded victoria cross heroic action beach illfated day padre foote helped wounded moved wounded safer location gunfire padre foot left retreating landing craft could colleague spending rest war pow,0.0,0.0,0.441683292388916
5814012,quit whining quit voting pocket book pfd never meant permanent yeah like gop campaign motto smaller smarter government received past forty year larger dumber legislator happen using r word,1.0,0.0,0.44318053126335144
581437,advice,0.0,0.0,0.43164050579071045
5816639,tragedy amount condolence help alleviate heartache tear sorrow mere rest peace seem trite inconsolable love prayer faith merciful god hope redeem u feeling hopelessness,0.0,0.0,0.4573245942592621
5818477,suggestion step linear concept politics libertarian hard right support individual free choice objectivists call hard right medium taken calling extremist like racist charlottesville far right extreme right often use terminology centerright people rarely refer antifa far left reference video cnn actually changed title order remove advocacy violence antifa someone opposes leftist totalitarian mean support rightist totalitarian concept live let live critical american experience founding nation totalitarian dictatorship opposite concept regardless whether call left right,0.0,0.0,0.43469974398612976
5819696,waikiki hotel used work refused take credit card wasnt signed back people see id signature space back cashier would make sign card front refused wouldnt accept credit card valid without signature per credit card agreement maybe something paranoia,0.0,0.0,0.44656285643577576
5820583,youre welcome kiragirl projection mayor mentioned regular session originally asked detail hart told could release predecisional recent request city sure prepared projection,0.0,0.0,0.4434572160243988
5821476,korean rude people general never met nice korean rude one,1.0,0.0,0.4707951843738556
5823507,incredibly telling right wing hate rag make money spreading hatred muslim get trouble follows logic policy give positive coverage neonazis white supremacist entirely consistent rebel say lot hatred muslim deemed acceptable hatred group cross line,1.0,0.0,0.4538053274154663
5824764,girlfriend like caught upset gotten caught couldnt comprehend upset shed actually done textbook compulsive liar lot like president,1.0,0.0,0.47313693165779114
5824850,robert happen went vietnam couple time went got back hey rik fake name vietnam draft dodger many soldier spit signed wasnt drafted volunteered k9 volunteered vietnam laughing loud laughing loud laughing loud cluck cluck cluck,0.0,0.0,0.4635193347930908
5825477,read article stomach knotted think move church could make would make stronger statement little really care victim little intends change papal commission victim board also say shoulda seen one coming church led celibate male belief expert woman human sexuality sin justice compassion church tell u priest raised among u yet celibate priesthood woman would latest statement come surprise,0.0,0.0,0.4226466417312622
5827427,angolan stuck mpla lead putin style judiciary press tv armed force national wealth everything even street luanda named party absolutely chance real democracy foreseeable future look sa see becoming,0.0,0.0,0.45166856050491333
5827848,racism shown left month racism hate matter,1.0,0.0,0.47641584277153015
5828386,look like comment didnt cut mustard smoke pot might mellow less angry racist,1.0,0.0,0.47246602177619934
5830171,think great wall china worked awhile east west germany one country war unlike people come state illegally ronald regan helped bring wall divided family germany never divided way read canadian news canada starting freak illegals showing baby recently reminded illegals canada nation law doesnt sound familiar folk need come canada legally word canada place free health care lot free thing thought baby invited people come surprised hear speech day point need something protect border even european started something people follow legal process fair applied waiting,0.0,0.0,0.41733023524284363
5834797,gee 5 day ago thought corpus christi good hurricane harvey bearing corpus christi hit next 24 hour missed calling psychic course rebuild afterwards,0.0,0.0,0.45842063426971436
5835310,mean stop sucking donalds dont know meant either thats guess aloha,1.0,0.0,0.4601990282535553
5839732,noticed refreshing hope ignore cadre lawyer knock door,0.0,0.0,0.4400451183319092
5840222,program would either heroin methamphetamine relapse rate two particular pleasant,0.0,0.0,0.41891857981681824
5845120,he criminal mayor every sanctuary city refuse enforce immigration law coconspirator church actively aiding abetting criminal,1.0,0.0,0.4514452815055847
5846652,excited one customer heartbroken closed hurry spring,0.0,0.0,0.4608493149280548
5854324,rant ignorant uneducated base couldnt add 22 get 4,1.0,0.0,0.44620710611343384
5854414,trump disgrace america represents america racist past great lack accomplishment reflects lack knowledge lack credibility,1.0,0.0,0.48146384954452515
5854973,thought could hate obomunists,0.0,0.0,0.4647444188594818
5865352,arpaio like bill clinton found guilty judge bill pay 90000 lying case disbarred arkansas u supreme court still pay 850000 victim lawsuit would go away arpaio got pardon advance sentencing misdemeanor arpaio go back speaker circuit like bill hillary,0.0,0.0,0.4481056332588196
5868581,cant imagine havent read dei filius sosadlyi must assume reject dogmatic teaching,0.0,0.0,0.44564199447631836
586964,guilt association eh roy feeble infantile intellectually bankrupt tactic communist party usa endorsed hillary trump condemnation,0.0,0.0,0.4512629508972168
5870574,wouldnt slam saying tim tebow given chance bronco pat jet much hoopla surrounding nfl team keep around backup project think lynch tebow suffer deficiency neither good field vision slow reading defense hence need scramble,0.0,0.0,0.435862272977829
5873182,true trump gop whine undocumented immigrant come country many gop happy employ cheap labor correct labor carry difficult task rebuilding houston labor mexico central american houstonians especially american general hopefully appreciate bit sympathy perhaps trump grant special visa help time need houston ultimate path citizenship,0.0,0.0,0.45025891065597534
587471,maybe point future get estimate fact cost however unlikely saving taxpayer implement sustain approved charter amendment despite lack information critical area thanks civil beat staff helping educate u 20 proposed amendment,0.0,0.0,0.4470481276512146
5877088,tdw really like ford hybrid mustang ev suv available soon,0.0,0.0,0.4396381080150604
5883602,noticed gardner two recent town hall greeley colorado christian university lakewood safe space conservative turn cant hide people anywhere,0.0,0.0,0.44727078080177307
5887894,youre epitome class,0.0,0.0,0.48961174488067627
5888156,john mccain coward po doesnt deserve office last time piece garbage reached pocket help anyone else othr fat cat crony fatass politico concerned reelection people usa he hero nope shot nam taken prisoner wasnt anything heroic spent time vietnamese prison along lot good men unfornately taken prisoner mccain hailed left hero say bullshit,1.0,0.0,0.4517969489097595
5892605,wow totally made realize fake news medium left might actually real news war thanks incoherent rambling fake news best,0.0,0.0,0.4595021605491638
5895959,dismiss solution china russia can not serious two communist country forgotten chin illegal grab south china see military base fake island direct un violation forgotten russia illegal annexation crimea also un condemned fact two country flaunt un try stick everyone one else hardly act supposedly world leading basically communist country anything two loser worthless face allegation illegally assisting nk,1.0,0.0,0.45210927724838257
5896690,he learning job also head republican party pew research poll taken december 2015 gang 8 immigration reform plan gave legal way stay supported 75 democrat 72 independent 62 republican kill daca hell pay poll niki haley said thats wont running hillary next time may gop candidate hillary chance beating voted stance tax regulation trade deal think he dead wrong treat illegals mexico ten year without committing serious crime came let lax enforcement downside risk coming illegally far less upside potential coming legally required 20 yr wait time,0.0,0.0,0.4033187925815582
5898415,got ta love expert say decline attributable resumption school dont move family school year yet somehow get interpreted government message getting hapless immigration minister literally saved school bell,0.0,0.0,0.44431233406066895
5899788,either joking idiot,1.0,1.0,0.5008507370948792
5901625,lw1the problem keep trying rationalize decision mil keep short tell child decision heshe going daycare discussion walk away mean leaving mil home home go room another area house,0.0,0.0,0.4510369896888733
5904327,awesome project gift past cant wait go aboard,0.0,0.0,0.4597547948360443
5904340,important thing dziekanski inquiry purpose cop lied inquiry egregiously perjury conviction resulted idea hard get prosecutor approve charge cop much less push conviction,0.0,0.0,0.42850732803344727
5905729,true like trump chief strategist ran platform alt right trump consistently adopted retweeted racist image message generated white supremacist message board trump consistently barred black people living building trump repeatedly described black people intrinsically lazy there absolutely hint evidence trump white supremacist average joe goebbels,0.0,0.0,0.4429505467414856
5907479,duress sgt hawkins threat miss williams held key dropped sgt hawkins catch sgt hawkins made attempt catch key let hit ground lawsuit say sure throw key ground insulted police cursed acted like entitled black,1.0,0.0,0.4579901397228241
591053,reply minute posted reply nick travisstalker much many usernames using adn ive never flagged anyone chugiak even juvenile ranting believe first im sorry dont seem capacity see life hd,0.0,0.0,0.4432441294193268
5912544,oh snap kinda wish mordecai still around read comment thread,0.0,0.0,0.42340409755706787
5914982,dont know deductible age health situation,0.0,0.0,0.47665470838546753
5919555,agree releasing tj though loved watch play think simmons step proved good instinct talent nfl business team dont stay top sentimental osweiler much objection business 72 million reason go would objection really bad neither texan brown wanted back way left created bad taste team mate wonder locker room dynamic respected team mate gone perceived traitor back first ok tandem positive side osweiler came really cheap rather tebow back though inspired player field still wish would considered tight end think would great,0.0,0.0,0.3978641629219055
592251,way report idiot trump supporter action across nation ignore reporting anti trump supporter activity shameful disgusting event side guess rg want point one side fault,1.0,0.0,0.4573005437850952
5924023,yes 52 white hate nazi communist domestic terrorist traitor trumpelthinskin also civil comment anti free speach communist group,1.0,0.0,0.47037944197654724
5929719,number federal employee going since clinton administration dumb magaphants believe downward trend started babyinchief education beyond failed high school year would know independent research instead fox news lapdog also know federal government still operating obamas final budget yet plan place yet guy truly moron,1.0,0.0,0.4504076838493347
5931315,confederate relic fall one memorialized black church earth square,1.0,0.0,0.46890923380851746
593347,extremely sick idiotic remark election let move,1.0,0.0,0.46519169211387634
5937856,shocking revelation outstanding piece work mister abedian would people like south africa like one two others deserving highest accolade existing client failing severe tie kpmg one can not help ponder possibility stricture client confidentiality might longer compelling hence reluctance scandal dirt waiting see light day public every right mull possibility company named mister abedian would well consider prof company exercise greatest care making senior appointment one bad apple taint destroy even best,0.0,0.0,0.4255872368812561
594056,sharon bill clinton impeached sex monica impeached lying,1.0,0.0,0.47360295057296753
5942099,car rather lease battery paid battery,0.0,0.0,0.43562865257263184
5942435,trevs still dropping shade deep play read noticed tackle angle shallowim sure theyll work get trev tighter pocket adjust drop angle get used,0.0,0.0,0.43142110109329224
594449,finance guy always looking financial statement budget skewed distribution wealth income never showed labor cost related benefit made 60 70 tax maintenance legal lease rent transportation interest depreciation rounded rest 2 5 bottomline embedded expense compliance cost regulation would attribute regs alone account 25 total expense,0.0,0.0,0.4289180636405945
594593,saturday night live gon na lotta fun,0.0,0.0,0.47428634762763977
5949193,hypocrisy showing posting school hour shouldnt busy indoctrinating child,1.0,0.0,0.44402334094047546
5949936,two school shooting week couple last week keep ignoring issue post always fall two side take gun away 2nd amendment right believe answer fall either two side perfect answer however concern nothing beneficial anyone result obscure solution focus problem violence firearm control,0.0,0.0,0.44183874130249023
59512d85d72d2dd0,elinord faggot transexual judging name,1.0,0.0,0.46800386905670166
5957604,talisman fire protection well neva work,0.0,0.0,0.42988771200180054
5959224,guess havent heard emp economist article july think consequence 6 ish stratospheric thermonuclear explosion north america big deal right however memory serf correctly would actually lead demise 15 30 north american population within 60 day starvation thirst civil strife like whole electrical infrastructure electronics depend would fried fubard effect canada figure dream maybe,0.0,0.0,0.41621527075767517
5963569,forget guptas report shielding clear ploy shield white boss jail time,0.0,0.0,0.47612521052360535
596506,police department need fully staffed every moment every day criminal becoming emboldened many reason least complacency federal government towards violence directed police officer throughout country without protection fully staffed police force every citizen higher risk becoming victim regardless budget issue top priority put enough funding toward protecting citizen city every time expect officer go protect u understaffed put every officer risk well library park nice can not move city expectation safely whats point,0.0,0.0,0.4150586724281311
5967647,probably,0.0,0.0,0.2567347288131714
5968673,trumpll go wayside sooner better president co ive got way much class surround liar cheater six time loser circus president,1.0,0.0,0.45059165358543396
596880,protesting issue property destruction criminal activity assault disruption commerce via blocking road issue feel need turn original comment racial debate original comment said nothing black folk race baitersprofessional victim like causing vast majority america problem get,1.0,0.0,0.45065823197364807
5969617,pair dirty neofeudalist shill never right anything hoped globe dropped,1.0,0.0,0.45072466135025024
5974011,system social security lose capacity carry task emerging country among earliest develop well poor country budgetary policy cut social spending often made pressure international financial institution leave citizen powerless face old new risk powerlessness increased lack effective protection part worker association,0.0,0.0,0.4447507858276367
5974305,hope reach point someone sexual orientation used weight determine herhis suitability role within church lay music minister priest saint arent yet also think cant ignore fact last decade church member laity highest level cast aspersion idea gay man could good priest much confusion attempt link sexual orientation sexual promiscuity even sexual predation child young people long church think promotes idea protect priesthood denying entry gaybisexualtrans individual make difference see someone good fr mychal judge gay also wonderful priest holy man even saint maybe even people like bxvi learn wrong lesson learned acknowledging judge gay,0.0,0.0,0.402346134185791
5975982,agree part comment kardashians get privacy back maybe turn back facebook twitter happen reason tmi much information careful choose share gay straight lesbian queer questioning doesnt matter want know ask would rather know happy sad depressed going thru motion sexuality may play part please remember judge lest judged,1.0,0.0,0.44546404480934143
5976504,sowhen asked clinton obama advocated violence trump respond single instance clinton obama wonder people dont take point view seriously laughing loud,0.0,0.0,0.469507098197937
5986163,get tired spin word people like krista use example close connection friend privilege shared personal time close connection hour meeting cmon folk case mean one interpretation sexual affair fire strumpet krista character moral read sign fire kristaand stabilize school district,0.0,0.0,0.44420185685157776
5989943,check 700 block e 11th avebetween hyder gambellgold van 78 stolen bike nowincluding fat tire bikestolen carsand need drug needle knock window van code enforcement apd mayor office wont anything summerjust kicking itand stealing whatever check outsomething might belong,0.0,0.0,0.43207862973213196
5989975,yikes starting look way brewer tearing padre marlin hopeful series finishing dodger tough one rockies totally control fate isnt overly inspiring earn every amount congrats criticism,0.0,0.0,0.4603846073150635
599135,read liberal news site fox news trump saying wont appoint special prosecutor investigate hillary clinton said good people referring clinton wow happened lock,0.0,0.0,0.4476120173931122
599168,seems like shooting rat poison vein perhaps good high initially there problem pesky side affectslike death,1.0,0.0,0.416046679019928
5993703,explain stupid name building wtc,1.0,0.0,0.478030264377594
5994031,waste 7 minute people listen credibility speaking bullying married bully chief,0.0,0.0,0.46043434739112854
5994450,garage falling symbolizes honolulu corrupt inept monopoly party rule,1.0,0.0,0.4460510015487671
59fa2bef36e65288,punk music huge boise well many punk band add article,0.0,0.0,0.42725497484207153
59fbd55eba22cfd0,change hi saw village pump noticed youd made change template recently mind look chris cunningham work talk,0.0,0.0,0.43746206164360046
5c7c480ee8997fe4,read entire section carefully problem b claim vlah racist word describe serb sourced claim asking user source claim vlah umbrella term describe serb know take lot time effort please state objection question written beginning section outside comment userfuture perfect sunrise afterwards 1 agree last revision improvment reinstated 2 reason revision may seem unfair people lastly know article fail informative greatly presented work together also thank admins took time help u resolve last dispute,0.0,0.0,0.43109264969825745
5f5fb74c85713ad3,trinitron shadow mask line wrong trinitron monitor aperture grille shadow mask inferior technology,0.0,0.0,0.44044241309165955
6001448,penny smooth talking radio talk show host ran governor trump needed smoothtalking baloney seller backing thus penny original thought herejust smooth talking job partisan thing benefactor drug business hope murkowski doesnt sell ten thousand alaskan million american preexisting condition republican pences thirty piece gold offer anwr dont buy would get tied court decade alaskan would still lose affordable health coverage wed better stick underserved medicaid expansionaccepting state fighting second rushed effort repeal pact made state aca rushed repeal key component law gut aca exactly penny pushing recent spot local republican radio telling u repeal good alaska like senator much,0.0,0.0,0.3909878432750702
6006621,dolt charge borderline antivaxxer,0.0,0.0,0.4337672293186188
6014303,maybe hell protest next week,0.0,0.0,0.4173468351364136
6015512,ooops bad thought gm news thanks chris,0.0,0.0,0.44932496547698975
6020169,bow flag deadsoldiersdonchaknow,0.0,0.0,0.43299779295921326
6022043,want top quintile graduate class college need higher starting salary good opportunity increase salary hired like profession create competition,0.0,0.0,0.44171789288520813
6025850,bloody ridiculous soon pull likely know know car registered copy license picture know insurance information especially province cant confirm expected ask document however mentality seems punative mindset inconvenience much possible teach lesson partake behavior got pulled first place,0.0,0.0,0.43834608793258667
6026375,nice try attitude pushed yout first post show u clear day bootstrap tale made pile rubbish,1.0,0.0,0.4502483606338501
6029537,african builder african buyer african tourism african artist one man job,0.0,0.0,0.46744275093078613
6030126,bombardier bt whose headquarters berlin maybe ask germany money,0.0,0.0,0.4455336928367615
6030392,boycotted kaepernick surely evidence support right presumably evidence showing trump right obviously conduct worth protesting doubt player coach supporting colleague precisely trump inappropriate word position heart treatment black america something trump isnt addressing despite starting face evidence actually uninformed touch country trump may delivering kind bombast empty rhetoric supporter expect feed far cry president conducting irony trying call others lying rich indeed trump record lie easily apparent call others hypocrite unbelievable,1.0,0.0,0.43532904982566833
6034068,dialogue presupposes respect correction correction show respect theologian show pope correction declares right thus usurping full supreme universal teaching authority pope dont particularly like stricture laid cdfs instruction vocation theologian want dialogue way correcting pope,0.0,0.0,0.44397521018981934
6038773,mister morneau love pivot first said new corporation spreading like epidemic screwing honest hard working middle class canadian paying fair share say backlash fear mongering tax proposal affect people please help mental gymnastics arguing two opposing point time concern people wasting much political capital ram keep repeating lie affect rich demonstrated countless time expert youre hurting middle class,0.0,0.0,0.41854843497276306
6039547,fuel gauge failed indicated quarter tank none ran gas oregon freeway result happen anyone,0.0,0.0,0.46124207973480225
6043849,racist president us platform call son bitch illegally call employer fire klan rally player certainly every right respond,1.0,0.0,0.466290146112442
6052235,smug jerk degree library science qualifies advise anyone book read subject suppose first lady sent science book pretentious idiot would recommending book string theory quantum physic really wanted show peer clever sensitive try embarrass someone trying decent thing id like one person tell straight face michelle obama sent book woman response would,1.0,0.0,0.4558647572994232
6053018,gonegolfin watch fox cnn fox fake news channel downplay sometimes completely ignore thing could objectively make trump look bad watched hour yesterday never mentioned price unethical use private jet personal travel even somehow rationalize unethical use taxpayer money offer pay 52k running 1 million tab least newsworthy audacity fox friend tribute show special audience one trump minion thats see country run dictator love man street segment seems everyone love everything trump say know fake want watch fox news entertainment make feel better fine actually believe real news make feel sad sad bad glad fox news,0.0,0.0,0.4193636476993561
605607,better hudak would whodat realestate business isnt one thise job honesty encumbrance pc patrick brown hardly appeal majority ontario voter meanwhile horwath somehow still ndp leader triggering election lost party seat installed liberal majority would beenfurther ahead use balance power minority government get ndp policy enacted,0.0,0.0,0.420884907245636
6057200,result child growing street fatherless rather family unit laying root guidance next generation im afraid point make logical sense,0.0,0.0,0.46200957894325256
6058658,nothing else service provided far superior u flag carrier perhaps turn billion dollar profit back customer,0.0,0.0,0.47108951210975647
606414,overthrow legitimate ukraine president crimea joined russia willingly make sense whatsoever pretend people crimea could driven back thumb neo government kiev clearly hate,0.0,0.0,0.46248355507850647
6065103,let get scotus slap donald,1.0,0.0,0.47258368134498596
606599,headphone nice long stretch quiet contemplate life choice maybe book start childrens book work way,0.0,0.0,0.42570236325263977
6066126,jones act immediately lifted help texas florida took nation two week shaming trump acted help puerto rico spent time making lame nonsensical excuse couldnt lift ban news trump continues shore racist base dropping racial dog whistle say nfl owner afraid black player yep plantation threat uppitys trump racist traitor,1.0,0.0,0.4523351490497589
6067326,finally staradvertiser editorial fully agree high school sophomore russian put sputnik first orbiting satellite 1957 president eisenhower gave speech nation demanding school must step challenge educate new generation scholar focused math science language school board community embraced advance placement program thanks ap course high school plus lot hard work college able get bachelor degree two year illinois went master phd became professor author numerous article scholarly journal neither parent gone college lowermiddle class high school enabled rise hawaii public school focused special need kid learning disability time help kid future leader whose special need come intellectually talented,0.0,0.0,0.38712283968925476
6068392,mass shooting act take preparation planning involves one person looking crazy sex offender murderer profile tell girlfriend supplied young asian girl probably control lot underage sex act photo used credit card either knew even helped plan whole thing never learn whole truth one digging deep enough,1.0,0.0,0.436788409948349
6070909,green freaking moron,1.0,0.0,0.38534778356552124
6073129,powerful comment however ive never seen heard read another human two arm maybe ripleys believe im 2nd amendment intended however true insanity plan deal courtesy bought paid nracongress,0.0,0.0,0.41921576857566833
6073379,guest picked saunders jumbled dna trail adequately merely saying load crap,1.0,0.0,0.43470460176467896
6074331,ya ok,0.0,0.0,0.4059438407421112
6075717,sad wind thank god got ac never needed growing decade ago game incompetent people handled mess need removed,1.0,0.0,0.454325407743454
6076268,spray paint know many trip get taken bus lane given year,0.0,0.0,0.444723904132843
6079933,let start catholic moral position fact completely unethical,0.0,0.0,0.45076239109039307
6080150,play vega stephen paddock tried book room ogden downtown hotel may attempt fire crowd gathered life beautiful festival held sept22 sept24 apparently hotel booked solid paddock could get specific room needed accomplish attack waited able book room wanted mandalay bay harvest festival last weekend four block shut eastern end fremont life beautiful festival large crowd attending night,0.0,0.0,0.41662657260894775
6081805,covered blame gay original posting defending right heterosexual bisexual priest keep orientation secret parishioner im sure alleging gay pedophile certainly couldnt proposing opinion discounted professional pedophilia product sexual orientation,1.0,0.0,0.44506582617759705
6087223,hard take seriously topic,0.0,0.0,0.449785441160202
6088685,refuse put faux display patriotism simply head nearest bathroom concession stand right there nothing constitution playing standing national anthem event fact isnt mention due simple fact national anthem existence 1931hoover depth depression signed law yet somehow country muddled without amazing huh,0.0,0.0,0.4526619017124176
6094097,argument prefix antonin scalia great rather idiotic moron pretty much downhill slope getting everything wrong hell wasnt even smart overt bias man undermined conservative movement efficiently liberal jurist ever accident speak course dissent 2008 gay right case plaintiff argued surviving spouse legal samesex marriage one state right continue claiming husband state pension fund moving state marriage legal recognized case scalia wrote writhing dissent arguing would lead gay marriage legalized across nation outlining exact set case could allow outcome happen inadvertently writing textbook led obergefell gay folk exactly advised,1.0,0.0,0.3853164613246918
6097413,internet finger yet post ddt wasnt poison made james watt ddt main reason decline raptor songbird thinned shell elimination see many hawk eagle falcon 70 80 ignorant topic research rather spouting uninformed ideology please dont hate science friend doesnt care politics,0.0,0.0,0.4638442397117615
609863,schill kiss every butt whatever fed want fake,1.0,0.0,0.4655386507511139
6099653,hey 64hoo like defend drumpffool laughing loud,1.0,0.0,0.4622291326522827
6099774,good article last sentence allows u quickly respond move fast get arrest bullsht,1.0,0.0,0.4688734710216522
6100269,well waiting gonegolfin dragoninwagter maybe take cruize mother russia spend day kissing putin butt wonder dragon would interested viewing sex tape putin donald water sport dragon curious always say laughing loud,1.0,0.0,0.434457004070282
610036,promised deport 11 million people law say deported thats good part swearing faithfully enforce law protect constitution finally someone plan walking talk completely lying said muslim refugee,0.0,0.0,0.4536190927028656
6101021,make difference reporter peer lead gta flock vote liberal next election debtfuelled good time continue,0.0,0.0,0.4585722088813782
6110360,la vega tragedy kellyanne conway blame obama bernie hillary cnn elizabeth warren quote trump know im like smart person trump youre like smart person way youre unbalanced buffoon traitor,1.0,0.0,0.46985822916030884
6110564,nice strawman doesnt matter people hang time day right infringed sa would screaming whining suddenly pay government fee use first amendment right fine someone charged fee government use second amendment right,0.0,0.0,0.4570157527923584
6117953,put em mud pit people would pay good money see,0.0,0.0,0.44415923953056335
6118746,paid sex prostitute lying okay value work,1.0,0.0,0.4601118266582489
6119403,nixon going keep firing people got many scholar believe legal right legal moral distinct issue gut doj another dozen firing leave thing disarray bork appointed subsequent prosecutor drove nixon office,0.0,0.0,0.44677433371543884
6120126,nearly 3 million mile whoo hoo,0.0,0.0,0.4611307680606842
6120301,end near extinction white race upon u care tell u nonwhite trouble several category choose ill let pick,0.0,0.0,0.464091032743454
6120645,woman speedingand shown badge right next nothing reach heck cop even move grab attempted run look truly concerned rape take defensive class,0.0,0.0,0.4603116810321808
612601,dont get worked crispina thagara doubt incontinence protection handle volume,0.0,0.0,0.45820167660713196
6128172,parent lived suburb tampa live colorado thanks kind thought,0.0,0.0,0.4406907260417938
613006,111916 comment still open maybe even relevant today light burke company action past week found interesting cdl farrell spoke much laity needing voice ive written thing least 100 time year true direct official channel heard think one look ubiquitous statistic see million u spoken voice foot oven past 50 year weve said clearly seriously finality hv wrong couple share creation god family planning occurs within conscience right union weve said lgbt self child friend family deserve right respect privilege accompany baptism church weve said woman equal humanity baptism ministry weve asked accountability child abuse heard,0.0,0.0,0.38652870059013367
6131655,think great long run hopefully teach sex respect perhaps preventing future weinstein trump like pig taking advantage woman however enrollment significantly could make one suspicious motive,1.0,0.0,0.4565778374671936
6136707,marry po research given order canada,0.0,0.0,0.4763697385787964
6137726,pure speculation blackout lead mass looting civil unrest knock powergrid entire country shit would hit fan post haste,1.0,0.0,0.4510827958583832
6142464,argument strongest single payer think freedom anyway back insurance benefit well guess employee go maternity leave unplanned pregnancy benefit company also woman overian cyst burst kill quickly pick poison lead kind issue religious freedom allowed work place end there reason never talk religion work even idiot ask going church,1.0,0.0,0.42153647541999817
6145594,really tell one one need know christian today cheetolini savior 80 cheetolini voter consider christian anyone voted monster evil motherfcker plain simple period far im concerned anyone state christian need avoided condemned general public much much harm good dont care many well dig impoverished country also trying fool flying spaghetti monster garbage perpetuating war machine flat earth mindset via cheetolini,1.0,0.0,0.4304002821445465
614578,one like sore loser,1.0,0.0,0.49516066908836365
6150462,course saw jians trial last year interesting thing applies anywhere industry woman lie get want weinsteins victim got wanted fame celebrity could walked room returned home done something worthwhile home town wanted fame jians victim knew reputation yet still wanted associated established star cbc extension would continued quest even longer interested reaction get court well turned well lie collapsed little effort part defense maybe woman actually worked towards meaning life effort skill talent might power struggle would hard work likely happen,0.0,0.0,0.41009747982025146
6151268,nazi christian fan nietzsche people historicalphilosophical head deeply colon astonishing nazism highly complex often contradictory phenomenon appealing shed light current event almost always fool errand distraction best usually serf confuse issue descending illinformed dialogue deaf nazism rather contributing informed discussion somalia alshabaab broadly politicised islam discipline thought way happy birthday fritz nietzsche,1.0,0.0,0.41362273693084717
6153041,entire grecoroman culture even among christ follower thoroughly patriarchal hence must get rid western civilization thats actually argued,0.0,0.0,0.45898500084877014
6153801,uh huhright signing go war north korea signing kid dont comment someone elses testicular fortitude without displaying first,1.0,0.0,0.4583585560321808
6155307,something wrong secretary state explain moron trump really donald doesnt mean say,1.0,0.0,0.4642711877822876
6156171,donkey keep bashing president usa need read msm cnn president trump done country take local representation action people living like houston pr lot like hawaii corrupt leader destroyed island long natural disaster hit,0.0,0.0,0.4578678607940674
6164914,boot camp military indoctrinate recruit lowest scum job learn perform mission kill destroy may fought died norman coast destroy needed stopped still tool national violence thus beneath civilian gratitude service honor veteran,1.0,0.0,0.4513769745826721
6167174,really firework fun tell dog pill two handle stress tell hundred local vet ptsd flashback tell people stress house catching fire selfcentered disrespectful person get jolly using firework swapping firework porno nah never mind already want use firework go desert somewhere bother hurt anyoneohhhhh would good enough big man neighborhood lighting showing neighbor pathetic,1.0,0.0,0.42482098937034607
6171881,even said obviously meant disrespect respect family young man served country honorably wouldnt called easy called wish folk would stop stupid politics rep wilson respect soldier,0.0,0.0,0.4517170190811157
6174792,pathetic usefulness antibush msm assault came end dropped democrat party like cow paddy,1.0,0.0,0.4508598744869232
6176464,sick motherfucker drive tree rope would fair,0.0,0.0,0.4839737117290497
6179463,welcome denver post comment comrade,0.0,0.0,0.4361068606376648
6186260,sad see turmoil lovely country,0.0,0.0,0.4771910309791565
6187354,suppose mean phrase dumb blonde must also racist even said white person white person anyone described empty barrel,1.0,0.0,0.4540063440799713
